x_elem2,fe_raw_meVatom,offset_stage1_meVatom,fe_stage1_meVatom,shift_stage2_meVatom,fe_final_meVatom
0.84375000,-33.92410278,-82.96210226,49.03799948,40.56257573,89.60057520
0.84375000,-33.98132324,-82.96210226,48.98077902,40.56257573,89.54335475
0.84375000,-39.17217255,-82.96210226,43.78992972,40.56257573,84.35250544
0.84375000,-46.09489441,-82.96210226,36.86720785,40.56257573,77.42978358
0.84375000,-32.51552582,-82.96210226,50.44657644,40.56257573,91.00915217
0.84375000,-40.39669037,-82.96210226,42.56541189,40.56257573,83.12798762
0.84375000,-34.34562683,-82.96210226,48.61647543,40.56257573,89.17905116
0.84375000,-37.70923615,-82.96210226,45.25286612,40.56257573,85.81544184
0.84375000,-38.66481781,-82.96210226,44.29728445,40.56257573,84.85986018
0.84375000,-38.40351105,-82.96210226,44.55859121,40.56257573,85.12116694
0.84375000,-40.57216644,-82.96210226,42.38993582,40.56257573,82.95251155
0.84375000,-41.39614105,-82.96210226,41.56596121,40.56257573,82.12853694
0.84375000,-38.39969635,-82.96210226,44.56240591,40.56257573,85.12498164
0.84375000,-46.69094086,-82.96210226,36.27116141,40.56257573,76.83373713
0.84375000,-36.87858582,-82.96210226,46.08351645,40.56257573,86.64609217
0.84375000,-41.84436798,-82.96210226,41.11773428,40.56257573,81.68031001
0.84375000,-44.56520081,-82.96210226,38.39690146,40.56257573,78.95947718
0.84375000,-33.13255310,-82.96210226,49.82954916,40.56257573,90.39212489
0.84375000,-46.49734497,-82.96210226,36.46475729,40.56257573,77.02733302
0.84375000,-37.95528412,-82.96210226,45.00681814,40.56257573,85.56939387
0.84375000,-43.50376129,-82.96210226,39.45834097,40.56257573,80.02091670
0.84375000,-45.72772980,-82.96210226,37.23437246,40.56257573,77.79694819
0.84375000,-41.23878479,-82.96210226,41.72331747,40.56257573,82.28589320
0.84375000,-34.48486328,-82.96210226,48.47723898,40.56257573,89.03981471
0.84375000,-41.86820984,-82.96210226,41.09389242,40.56257573,81.65646815
0.84375000,-41.45431519,-82.96210226,41.50778708,40.56257573,82.07036280
0.84375000,-41.61930084,-82.96210226,41.34280142,40.56257573,81.90537715
0.84375000,-41.08619690,-82.96210226,41.87590536,40.56257573,82.43848109
0.84375000,-44.62051392,-82.96210226,38.34158835,40.56257573,78.90416407
0.84375000,-37.50610352,-82.96210226,45.45599875,40.56257573,86.01857447
0.84375000,-42.54627228,-82.96210226,40.41582998,40.56257573,80.97840571
0.84375000,-39.65568542,-82.96210226,43.30641684,40.56257573,83.86899256
0.84375000,-36.37027740,-82.96210226,46.59182486,40.56257573,87.15440058
0.84375000,-38.56658936,-82.96210226,44.39551291,40.56257573,84.95808863
0.84375000,-39.91699219,-82.96210226,43.04511007,40.56257573,83.60768580
0.84375000,-31.90231323,-82.96210226,51.05978903,40.56257573,91.62236476
0.84375000,-36.34929657,-82.96210226,46.61280569,40.56257573,87.17538142
0.84375000,-40.07530212,-82.96210226,42.88680014,40.56257573,83.44937586
0.84375000,-35.08090973,-82.96210226,47.88119253,40.56257573,88.44376826
0.84375000,-34.73091125,-82.96210226,48.23119101,40.56257573,88.79376673
0.84375000,-40.62652588,-82.96210226,42.33557638,40.56257573,82.89815211
0.84375000,-42.56916046,-82.96210226,40.39294180,40.56257573,80.95551753
0.84375000,-41.43524170,-82.96210226,41.52686056,40.56257573,82.08943629
0.84375000,-45.37963867,-82.96210226,37.58246359,40.56257573,78.14503932
0.84375000,-38.73157501,-82.96210226,44.23052725,40.56257573,84.79310298
0.87500000,-54.35800552,-83.20964633,28.85164080,39.90900527,68.76064607
0.87500000,-54.90541458,-83.20964633,28.30423175,39.90900527,68.21323702
0.87500000,-50.46129227,-83.20964633,32.74835406,39.90900527,72.65735933
0.87500000,-52.18267441,-83.20964633,31.02697192,39.90900527,70.93597719
0.87500000,-52.16360092,-83.20964633,31.04604541,39.90900527,70.95505068
0.87500000,-53.11632156,-83.20964633,30.09332476,39.90900527,70.00233003
0.87500000,-51.40733719,-83.20964633,31.80230914,39.90900527,71.71131441
0.87500000,-52.01196671,-83.20964633,31.19767962,39.90900527,71.10668489
0.87500000,-50.08554459,-83.20964633,33.12410174,39.90900527,73.03310701
0.87500000,-46.32616043,-83.20964633,36.88348590,39.90900527,76.79249117
0.87500000,-56.63633347,-83.20964633,26.57331286,39.90900527,66.48231813
0.87500000,-59.99612808,-83.20964633,23.21351825,39.90900527,63.12252352
0.87500000,-48.27547073,-83.20964633,34.93417559,39.90900527,74.84318086
0.87500000,-48.23350906,-83.20964633,34.97613726,39.90900527,74.88514253
0.87500000,-48.88391495,-83.20964633,34.32573138,39.90900527,74.23473665
0.87500000,-50.80652237,-83.20964633,32.40312396,39.90900527,72.31212923
0.87500000,-51.62000656,-83.20964633,31.58963977,39.90900527,71.49864504
0.87500000,-47.93691635,-83.20964633,35.27272998,39.90900527,75.18173525
0.87500000,-52.27422714,-83.20964633,30.93541919,39.90900527,70.84442446
0.87500000,-50.21524429,-83.20964633,32.99440203,39.90900527,72.90340730
0.87500000,-51.60856247,-83.20964633,31.60108386,39.90900527,71.51008913
0.87500000,-54.48293686,-83.20964633,28.72670947,39.90900527,68.63571474
0.87500000,-48.79999161,-83.20964633,34.40965472,39.90900527,74.31865999
0.87500000,-51.77164078,-83.20964633,31.43800555,39.90900527,71.34701082
0.87500000,-50.35924911,-83.20964633,32.85039721,39.90900527,72.75940248
0.87500000,-50.32587051,-83.20964633,32.88377581,39.90900527,72.79278108
0.87500000,-54.20732498,-83.20964633,29.00232135,39.90900527,68.91132662
0.87500000,-47.64223099,-83.20964633,35.56741534,39.90900527,75.47642061
0.87500000,-48.13051224,-83.20964633,35.07913409,39.90900527,74.98813936
0.87500000,-51.26905441,-83.20964633,31.94059192,39.90900527,71.84959718
0.87500000,-50.98199844,-83.20964633,32.22764788,39.90900527,72.13665315
0.87500000,-53.86114120,-83.20964633,29.34850512,39.90900527,69.25751039
