x_elem2,fe_raw_meVatom,offset_meVatom,fe_offset_corrected_meVatom
0.12500000,38.86735439,14.15685264,24.71050175
0.12500000,39.30795193,14.15685264,25.15109929
0.12500000,40.84718227,14.15685264,26.69032963
0.12500000,38.86258602,14.15685264,24.70573338
0.12500000,40.03274441,14.15685264,25.87589177
0.12500000,40.67265987,14.15685264,26.51580723
0.12500000,35.95197201,14.15685264,21.79511937
0.12500000,38.40196133,14.15685264,24.24510869
0.12500000,37.69052029,14.15685264,23.53366765
0.12500000,38.23888302,14.15685264,24.08203038
0.12500000,40.15862942,14.15685264,26.00177678
0.12500000,39.71230984,14.15685264,25.55545720
0.12500000,41.24104977,14.15685264,27.08419713
0.12500000,38.63847256,14.15685264,24.48161992
0.12500000,39.72756863,14.15685264,25.57071599
0.12500000,35.60864925,14.15685264,21.45179661
0.12500000,38.19119930,14.15685264,24.03434666
0.12500000,39.34705257,14.15685264,25.19019993
0.15625000,44.73996162,10.03031340,34.70964823
0.15625000,45.75371742,10.03031340,35.72340403
0.15625000,47.53613472,10.03031340,37.50582132
0.15625000,44.98219490,10.03031340,34.95188150
0.15625000,46.51570320,10.03031340,36.48538980
0.15625000,46.26679420,10.03031340,36.23648081
0.15625000,45.83096504,10.03031340,35.80065164
0.15625000,45.10807991,10.03031340,35.07776651
0.15625000,46.13518715,10.03031340,36.10487375
0.15625000,45.01271248,10.03031340,34.98239908
0.15625000,46.64349556,10.03031340,36.61318216
