x_elem2,fe_raw_meVatom,offset_stage1_meVatom,fe_stage1_meVatom,shift_stage2_meVatom,fe_final_meVatom
0.84375000,-56.31446838,-85.70944414,29.39497576,25.30567367,54.70064943
0.84375000,-61.73706055,-85.70944414,23.97238360,25.30567367,49.27805727
0.84375000,-59.23080444,-85.70944414,26.47863970,25.30567367,51.78431337
0.84375000,-59.63325500,-85.70944414,26.07618914,25.30567367,51.38186281
0.84375000,-61.96308136,-85.70944414,23.74636278,25.30567367,49.05203646
0.84375000,-59.70287323,-85.70944414,26.00657091,25.30567367,51.31224459
0.84375000,-58.44116211,-85.70944414,27.26828203,25.30567367,52.57395571
0.84375000,-59.67998505,-85.70944414,26.02945910,25.30567367,51.33513277
0.84375000,-56.53285980,-85.70944414,29.17658434,25.30567367,54.48225801
0.84375000,-62.45613098,-85.70944414,23.25331316,25.30567367,48.55898683
0.84375000,-59.15927887,-85.70944414,26.55016527,25.30567367,51.85583895
0.84375000,-56.55956268,-85.70944414,29.14988146,25.30567367,54.45555513
0.84375000,-56.10561371,-85.70944414,29.60383043,25.30567367,54.90950411
0.84375000,-59.27467346,-85.70944414,26.43477068,25.30567367,51.74044435
0.84375000,-60.99224091,-85.70944414,24.71720324,25.30567367,50.02287691
0.84375000,-61.44142151,-85.70944414,24.26802263,25.30567367,49.57369631
0.84375000,-63.35163116,-85.70944414,22.35781298,25.30567367,47.66348665
0.84375000,-57.08694458,-85.70944414,28.62249956,25.30567367,53.92817324
0.84375000,-61.36894226,-85.70944414,24.34050188,25.30567367,49.64617555
0.84375000,-62.18338013,-85.70944414,23.52606402,25.30567367,48.83173769
0.84375000,-56.57482147,-85.70944414,29.13462267,25.30567367,54.44029634
0.84375000,-59.26990509,-85.70944414,26.43953905,25.30567367,51.74521273
0.84375000,-61.36417389,-85.70944414,24.34527025,25.30567367,49.65094393
0.84375000,-61.16199493,-85.70944414,24.54744921,25.30567367,49.85312288
0.84375000,-58.78353119,-85.70944414,26.92591295,25.30567367,52.23158663
0.84375000,-59.14783478,-85.70944414,26.56160937,25.30567367,51.86728304
0.84375000,-59.63802338,-85.70944414,26.07142077,25.30567367,51.37709444
0.84375000,-60.61172485,-85.70944414,25.09771929,25.30567367,50.40339296
